run,samp,samp_norm,token,syllable,vowel,item,delta,quad_v1,quad,
1,1,0,cal.b,coda,ae,1,-1.218967547,0.035466109,0.035466109,F03-run1
1,2,0.012658228,cal.b,coda,ae,1,-1.239204809,0.036426376,0.036426376,
1,3,0.025316456,cal.b,coda,ae,1,-1.256321297,0.037320252,0.037320252,
1,4,0.037974684,cal.b,coda,ae,1,-1.255786949,0.038119544,0.038119544,
1,5,0.050632911,cal.b,coda,ae,1,-1.249508872,0.038616789,0.038616789,
1,6,0.063291139,cal.b,coda,ae,1,-1.261981063,0.039252393,0.039252393,
1,7,0.075949367,cal.b,coda,ae,1,-1.287520317,0.040014944,0.040014944,
1,8,0.088607595,cal.b,coda,ae,1,-1.305574246,0.040417959,0.040417959,
1,9,0.101265823,cal.b,coda,ae,1,-1.298556993,0.040233892,0.040233892,
1,10,0.113924051,cal.b,coda,ae,1,-1.260845927,0.03937207,0.03937207,
1,11,0.126582278,cal.b,coda,ae,1,-1.238312657,0.038563129,0.038563129,
1,12,0.139240506,cal.b,coda,ae,1,-1.232855942,0.037950934,0.037950934,
1,13,0.151898734,cal.b,coda,ae,1,-1.234300684,0.03752983,0.03752983,
1,14,0.164556962,cal.b,coda,ae,1,-1.226365924,0.037043136,0.037043136,
1,15,0.17721519,cal.b,coda,ae,1,-1.2104402,0.036433821,0.036433821,
1,16,0.189873418,cal.b,coda,ae,1,-1.19973611,0.035462369,0.035462369,
1,17,0.202531646,cal.b,coda,ae,1,-1.189673015,0.034191007,0.034191007,
1,18,0.215189873,cal.b,coda,ae,1,-1.200289655,0.033011408,0.033011408,
1,19,0.227848101,cal.b,coda,ae,1,-1.214109846,0.031803226,0.031803226,
1,20,0.240506329,cal.b,coda,ae,1,-1.191810103,0.030359517,0.030359517,
1,21,0.253164557,cal.b,coda,ae,1,-1.154960254,0.029095548,0.029095548,
1,22,0.265822785,cal.b,coda,ae,1,-1.150484932,0.028244315,0.028244315,
1,23,0.278481013,cal.b,coda,ae,1,-1.189475824,0.028087276,0.028087276,
1,24,0.291139241,cal.b,coda,ae,1,-1.296530597,0.028636777,0.028636777,
1,25,0.303797468,cal.b,coda,ae,1,-1.44510591,0.029864235,0.029864235,
1,26,0.316455696,cal.b,coda,ae,1,-1.606866206,0.031597246,0.031597246,
1,27,0.329113924,cal.b,coda,ae,1,-1.729173849,0.033437176,0.033437176,
1,28,0.341772152,cal.b,coda,ae,1,-1.8417931,0.035490839,0.035490839,
1,29,0.35443038,cal.b,coda,ae,1,-1.968214859,0.037631784,0.037631784,
1,30,0.367088608,cal.b,coda,ae,1,-2.140319463,0.040037475,0.040037475,
1,31,0.379746835,cal.b,coda,ae,1,-2.322715252,0.042469531,0.042469531,
1,32,0.392405063,cal.b,coda,ae,1,-2.504466909,0.041382206,0.041382206,
1,33,0.405063291,cal.b,coda,ae,1,-2.692505994,0.043194127,0.043194127,
1,34,0.417721519,cal.b,coda,ae,1,-2.897054385,0.044674287,0.044674287,
1,35,0.430379747,cal.b,coda,ae,1,-3.038448033,0.045691375,0.045691375,
1,36,0.443037975,cal.b,coda,ae,1,-3.062747938,0.046365507,0.046365507,
1,37,0.455696203,cal.b,coda,ae,1,-2.989359226,0.046465072,0.046465072,
1,38,0.46835443,cal.b,coda,ae,1,-2.868585265,0.046345264,0.046345264,
1,39,0.481012658,cal.b,coda,ae,1,-2.755109634,0.040798248,0.040798248,
1,40,0.493670886,cal.b,coda,ae,1,-2.672227784,0.039962404,0.039962404,
1,41,0.506329114,cal.b,coda,ae,1,-2.669509846,0.039356853,0.039356853,
1,42,0.518987342,cal.b,coda,ae,1,-2.752427672,0.039009199,0.039009199,
1,43,0.53164557,cal.b,coda,ae,1,-2.871221513,0.03919923,0.03919923,
1,44,0.544303797,cal.b,coda,ae,1,-2.991054028,0.03970391,0.03970391,
1,45,0.556962025,cal.b,coda,ae,1,-3.173170762,0.040792034,0.040792034,
1,46,0.569620253,cal.b,coda,ae,1,-3.391046579,0.041990359,0.041990359,
1,47,0.582278481,cal.b,coda,ae,1,-3.651484973,0.048189609,0.048189609,
1,48,0.594936709,cal.b,coda,ae,1,-3.903540623,0.049173857,0.049173857,
1,49,0.607594937,cal.b,coda,ae,1,-4.118966487,0.049846566,0.049846566,
1,50,0.620253165,cal.b,coda,ae,1,-4.279625739,0.055256448,0.055256448,
1,51,0.632911392,cal.b,coda,ae,1,-4.347921113,0.05526815,0.05526815,
1,52,0.64556962,cal.b,coda,ae,1,-4.309974309,0.055243963,0.055243963,
1,53,0.658227848,cal.b,coda,ae,1,-4.235495892,0.055367499,0.055367499,
1,54,0.670886076,cal.b,coda,ae,1,-4.140249787,0.050611907,0.050611907,
1,55,0.683544304,cal.b,coda,ae,1,-4.101569659,0.051028146,0.051028146,
1,56,0.696202532,cal.b,coda,ae,1,-4.124749072,0.05118086,0.05118086,
1,57,0.708860759,cal.b,coda,ae,1,-4.213816797,0.051076709,0.051076709,
1,58,0.721518987,cal.b,coda,ae,1,-4.32483591,0.050627082,0.050627082,
1,59,0.734177215,cal.b,coda,ae,1,-4.386422909,0.050292863,0.050292863,
1,60,0.746835443,cal.b,coda,ae,1,-4.402386898,0.050393272,0.050393272,
1,61,0.759493671,cal.b,coda,ae,1,-4.368408336,0.05085235,0.05085235,
1,62,0.772151899,cal.b,coda,ae,1,-4.321909691,0.051298393,0.051298393,
1,63,0.784810127,cal.b,coda,ae,1,-4.217875513,0.051860699,0.051860699,
1,64,0.797468354,cal.b,coda,ae,1,-4.108094292,0.052445522,0.052445522,
1,65,0.810126582,cal.b,coda,ae,1,-3.960810445,0.052569569,0.052569569,
1,66,0.82278481,cal.b,coda,ae,1,-3.821340068,0.047227364,0.047227364,
1,67,0.835443038,cal.b,coda,ae,1,-3.736870488,0.046434618,0.046434618,
1,68,0.848101266,cal.b,coda,ae,1,-3.687183611,0.05053963,0.05053963,
1,69,0.860759494,cal.b,coda,ae,1,-3.609109701,0.050254545,0.050254545,
1,70,0.873417722,cal.b,coda,ae,1,-3.558175444,0.050291684,0.050291684,
1,71,0.886075949,cal.b,coda,ae,1,-3.563512406,0.050108459,0.050108459,
1,72,0.898734177,cal.b,coda,ae,1,-3.598862781,0.049602507,0.049602507,
1,73,0.911392405,cal.b,coda,ae,1,-3.621916334,0.049096162,0.049096162,
1,74,0.924050633,cal.b,coda,ae,1,-3.610591402,0.048485222,0.048485222,
1,75,0.936708861,cal.b,coda,ae,1,-3.555066285,0.047449827,0.047449827,
1,76,0.949367089,cal.b,coda,ae,1,-3.448657962,0.046298742,0.046298742,
1,77,0.962025316,cal.b,coda,ae,1,-3.367039939,0.045487627,0.045487627,
1,78,0.974683544,cal.b,coda,ae,1,-3.319611356,0.045082807,0.045082807,
1,79,0.987341772,cal.b,coda,ae,1,-3.321319763,0.044918659,0.044918659,
1,80,1,cal.b,coda,ae,1,-3.3591116,0.044468369,0.044468369,
1,1,0,til.b,coda,ih,2,-3.893062274,0.075085726,0.075085726,
1,2,0.012658228,til.b,coda,ih,2,-3.753488853,0.073004129,0.073004129,
1,3,0.025316456,til.b,coda,ih,2,-3.566822304,0.07038154,0.07038154,
1,4,0.037974684,til.b,coda,ih,2,-3.386846896,0.067854022,0.067854022,
1,5,0.050632911,til.b,coda,ih,2,-3.273234463,0.066241004,0.066241004,
1,6,0.063291139,til.b,coda,ih,2,-3.223950889,0.06545442,0.06545442,
1,7,0.075949367,til.b,coda,ih,2,-3.230164572,0.065473352,0.065473352,
1,8,0.088607595,til.b,coda,ih,2,-3.248514156,0.06561606,0.06561606,
1,9,0.101265823,til.b,coda,ih,2,-3.201017227,0.06492201,0.06492201,
1,10,0.113924051,til.b,coda,ih,2,-3.067131722,0.063209141,0.063209141,
1,11,0.126582278,til.b,coda,ih,2,-2.878651778,0.060860694,0.060860694,
1,12,0.139240506,til.b,coda,ih,2,-2.686488985,0.058430354,0.058430354,
1,13,0.151898734,til.b,coda,ih,2,-2.557805595,0.056549735,0.056549735,
1,14,0.164556962,til.b,coda,ih,2,-2.474821645,0.055336224,0.055336224,
1,15,0.17721519,til.b,coda,ih,2,-2.450399107,0.055099858,0.055099858,
1,16,0.189873418,til.b,coda,ih,2,-2.424434472,0.055189059,0.055189059,
1,17,0.202531646,til.b,coda,ih,2,-2.40047692,0.055084599,0.055084599,
1,18,0.215189873,til.b,coda,ih,2,-2.359584064,0.054511059,0.054511059,
1,19,0.227848101,til.b,coda,ih,2,-2.295172967,0.053893141,0.053893141,
1,20,0.240506329,til.b,coda,ih,2,-2.268642599,0.053616598,0.053616598,
1,21,0.253164557,til.b,coda,ih,2,-2.269090771,0.05353723,0.05353723,
1,22,0.265822785,til.b,coda,ih,2,-2.287786044,0.053487498,0.053487498,
1,23,0.278481013,til.b,coda,ih,2,-2.382524654,0.054005125,0.054005125,
1,24,0.291139241,til.b,coda,ih,2,-2.563905191,0.055132193,0.055132193,
1,25,0.303797468,til.b,coda,ih,2,-2.796406322,0.056717291,0.056717291,
1,26,0.316455696,til.b,coda,ih,2,-2.989566062,0.058104088,0.058104088,
1,27,0.329113924,til.b,coda,ih,2,-3.142368066,0.059386411,0.059386411,
1,28,0.341772152,til.b,coda,ih,2,-3.221800173,0.060188073,0.060188073,
1,29,0.35443038,til.b,coda,ih,2,-3.267312931,0.060789744,0.060789744,
1,30,0.367088608,til.b,coda,ih,2,-3.266150898,0.060991522,0.060991522,
1,31,0.379746835,til.b,coda,ih,2,-3.244971627,0.061080313,0.061080313,
1,32,0.392405063,til.b,coda,ih,2,-3.196183141,0.060661421,0.060661421,
1,33,0.405063291,til.b,coda,ih,2,-3.15022663,0.059903668,0.059903668,
1,34,0.417721519,til.b,coda,ih,2,-3.121075769,0.058963184,0.058963184,
1,35,0.430379747,til.b,coda,ih,2,-3.118199808,0.058170783,0.058170783,
1,36,0.443037975,til.b,coda,ih,2,-3.149355558,0.057855318,0.057855318,
1,37,0.455696203,til.b,coda,ih,2,-3.196913828,0.057920075,0.057920075,
1,38,0.46835443,til.b,coda,ih,2,-3.255609216,0.058227562,0.058227562,
1,39,0.481012658,til.b,coda,ih,2,-3.324099866,0.058531828,0.058531828,
1,40,0.493670886,til.b,coda,ih,2,-3.382531988,0.058430548,0.058430548,
1,41,0.506329114,til.b,coda,ih,2,-3.446944164,0.058161677,0.058161677,
1,42,0.518987342,til.b,coda,ih,2,-3.518381162,0.057833901,0.057833901,
1,43,0.53164557,til.b,coda,ih,2,-3.587887357,0.057449683,0.057449683,
1,44,0.544303797,til.b,coda,ih,2,-3.666982917,0.057455767,0.057455767,
1,45,0.556962025,til.b,coda,ih,2,-3.749379074,0.057889233,0.057889233,
1,46,0.569620253,til.b,coda,ih,2,-3.841360417,0.05858083,0.05858083,
1,47,0.582278481,til.b,coda,ih,2,-3.908463283,0.059051654,0.059051654,
1,48,0.594936709,til.b,coda,ih,2,-3.94476846,0.059210032,0.059210032,
1,49,0.607594937,til.b,coda,ih,2,-3.964274264,0.059236052,0.059236052,
1,50,0.620253165,til.b,coda,ih,2,-3.965449925,0.059078079,0.059078079,
1,51,0.632911392,til.b,coda,ih,2,-3.967126385,0.058821908,0.058821908,
1,52,0.64556962,til.b,coda,ih,2,-3.996604398,0.058819737,0.058819737,
1,53,0.658227848,til.b,coda,ih,2,-4.066114256,0.059158548,0.059158548,
1,54,0.670886076,til.b,coda,ih,2,-4.143444931,0.059354279,0.059354279,
1,55,0.683544304,til.b,coda,ih,2,-4.258616196,0.059676876,0.059676876,
1,56,0.696202532,til.b,coda,ih,2,-4.329079041,0.059630436,0.059630436,
1,57,0.708860759,til.b,coda,ih,2,-4.339166945,0.059259241,0.059259241,
1,58,0.721518987,til.b,coda,ih,2,-4.306917196,0.058554461,0.058554461,
1,59,0.734177215,til.b,coda,ih,2,-4.273027103,0.057782478,0.057782478,
1,60,0.746835443,til.b,coda,ih,2,-4.252712933,0.057201081,0.057201081,
1,61,0.759493671,til.b,coda,ih,2,-4.255440828,0.056883673,0.056883673,
1,62,0.772151899,til.b,coda,ih,2,-4.295162959,0.056994019,0.056994019,
1,63,0.784810127,til.b,coda,ih,2,-4.330350053,0.057274865,0.057274865,
1,64,0.797468354,til.b,coda,ih,2,-4.350984354,0.057540412,0.057540412,
1,65,0.810126582,til.b,coda,ih,2,-4.373420342,0.057798821,0.057798821,
1,66,0.82278481,til.b,coda,ih,2,-4.413363029,0.058002163,0.058002163,
1,67,0.835443038,til.b,coda,ih,2,-4.451940119,0.058027696,0.058027696,
1,68,0.848101266,til.b,coda,ih,2,-4.466101413,0.057893247,0.057893247,
1,69,0.860759494,til.b,coda,ih,2,-4.424004106,0.057529558,0.057529558,
1,70,0.873417722,til.b,coda,ih,2,-4.366156301,0.057151662,0.057151662,
1,71,0.886075949,til.b,coda,ih,2,-4.317517274,0.056998556,0.056998556,
1,72,0.898734177,til.b,coda,ih,2,-4.270528839,0.056891246,0.056891246,
1,73,0.911392405,til.b,coda,ih,2,-4.239950993,0.056934889,0.056934889,
1,74,0.924050633,til.b,coda,ih,2,-4.245083484,0.057217555,0.057217555,
1,75,0.936708861,til.b,coda,ih,2,-4.293141244,0.057559006,0.057559006,
1,76,0.949367089,til.b,coda,ih,2,-4.334648368,0.057873482,0.057873482,
1,77,0.962025316,til.b,coda,ih,2,-4.33781244,0.057907412,0.057907412,
1,78,0.974683544,til.b,coda,ih,2,-4.323023764,0.057814811,0.057814811,
1,79,0.987341772,til.b,coda,ih,2,-4.303346735,0.057691089,0.057691089,
1,80,1,til.b,coda,ih,2,-4.295658128,0.05765298,0.05765298,
1,1,0,kil.b,coda,ih,3,-2.190806124,0.046302546,0.046302546,
1,2,0.012658228,kil.b,coda,ih,3,-2.023444909,0.047050041,0.047050041,
1,3,0.025316456,kil.b,coda,ih,3,-1.885075601,0.048462361,0.048462361,
1,4,0.037974684,kil.b,coda,ih,3,-1.773292412,0.050048038,0.050048038,
1,5,0.050632911,kil.b,coda,ih,3,-1.707582897,0.051478561,0.051478561,
1,6,0.063291139,kil.b,coda,ih,3,-1.683230716,0.052498251,0.052498251,
1,7,0.075949367,kil.b,coda,ih,3,-1.666305746,0.05270483,0.05270483,
1,8,0.088607595,kil.b,coda,ih,3,-1.637094147,0.052214052,0.052214052,
1,9,0.101265823,kil.b,coda,ih,3,-1.584528427,0.051186564,0.051186564,
1,10,0.113924051,kil.b,coda,ih,3,-1.520588312,0.049740456,0.049740456,
1,11,0.126582278,kil.b,coda,ih,3,-1.451501532,0.048024777,0.048024777,
1,12,0.139240506,kil.b,coda,ih,3,-1.351504298,0.045937294,0.045937294,
1,13,0.151898734,kil.b,coda,ih,3,-1.228861948,0.043609429,0.043609429,
1,14,0.164556962,kil.b,coda,ih,3,-1.143854335,0.041750393,0.041750393,
1,15,0.17721519,kil.b,coda,ih,3,-1.086770157,0.040277391,0.040277391,
1,16,0.189873418,kil.b,coda,ih,3,-1.028553273,0.038961482,0.038961482,
1,17,0.202531646,kil.b,coda,ih,3,-0.963596629,0.037486077,0.037486077,
1,18,0.215189873,kil.b,coda,ih,3,-0.889386564,0.036034683,0.036034683,
1,19,0.227848101,kil.b,coda,ih,3,-0.824453162,0.034817307,0.034817307,
1,20,0.240506329,kil.b,coda,ih,3,-0.807229443,0.034384905,0.034384905,
1,21,0.253164557,kil.b,coda,ih,3,-0.887493463,0.034911495,0.034911495,
1,22,0.265822785,kil.b,coda,ih,3,-1.054040389,0.035893412,0.035893412,
1,23,0.278481013,kil.b,coda,ih,3,-1.234481966,0.037018928,0.037018928,
1,24,0.291139241,kil.b,coda,ih,3,-1.426688551,0.038244022,0.038244022,
1,25,0.303797468,kil.b,coda,ih,3,-1.593116264,0.039096815,0.039096815,
1,26,0.316455696,kil.b,coda,ih,3,-1.711075713,0.039632862,0.039632862,
1,27,0.329113924,kil.b,coda,ih,3,-1.810140054,0.040261716,0.040261716,
1,28,0.341772152,kil.b,coda,ih,3,-1.899472471,0.041119712,0.041119712,
1,29,0.35443038,kil.b,coda,ih,3,-1.990400425,0.0420449,0.0420449,
1,30,0.367088608,kil.b,coda,ih,3,-2.016368788,0.041979574,0.041979574,
1,31,0.379746835,kil.b,coda,ih,3,-1.965999437,0.0403559,0.0403559,
1,32,0.392405063,kil.b,coda,ih,3,-1.815782499,0.036896616,0.036896616,
1,33,0.405063291,kil.b,coda,ih,3,-1.600839239,0.031805045,0.031805045,
1,34,0.417721519,kil.b,coda,ih,3,-1.255046962,0.024588547,0.024588547,
1,35,0.430379747,kil.b,coda,ih,3,-0.789545906,0.01637958,0.01637958,
1,36,0.443037975,kil.b,coda,ih,3,-0.242369248,0.007759135,0.007759135,
1,37,0.455696203,kil.b,coda,ih,3,0.342279165,-0.000626658,-0.000626658,
1,38,0.46835443,kil.b,coda,ih,3,0.919214478,-0.008057839,-0.008057839,
1,39,0.481012658,kil.b,coda,ih,3,1.434442304,-0.014000638,-0.014000638,
1,40,0.493670886,kil.b,coda,ih,3,1.833513726,-0.018129215,-0.018129215,
1,41,0.506329114,kil.b,coda,ih,3,2.074882215,-0.020311503,-0.020311503,
1,42,0.518987342,kil.b,coda,ih,3,2.237328903,-0.021481448,-0.021481448,
1,43,0.53164557,kil.b,coda,ih,3,2.304008439,-0.021833206,-0.021833206,
1,44,0.544303797,kil.b,coda,ih,3,2.28923754,-0.021441982,-0.021441982,
1,45,0.556962025,kil.b,coda,ih,3,2.169684039,-0.02000735,-0.02000735,
1,46,0.569620253,kil.b,coda,ih,3,1.87068622,-0.016823956,-0.016823956,
1,47,0.582278481,kil.b,coda,ih,3,1.370815633,-0.011363014,-0.011363014,
1,48,0.594936709,kil.b,coda,ih,3,0.687547968,-0.003425597,-0.003425597,
1,49,0.607594937,kil.b,coda,ih,3,-0.142397896,0.006722293,0.006722293,
1,50,0.620253165,kil.b,coda,ih,3,-1.042221519,0.018111333,0.018111333,
1,51,0.632911392,kil.b,coda,ih,3,-1.897097675,0.029353373,0.029353373,
1,52,0.64556962,kil.b,coda,ih,3,-2.702433215,0.039613305,0.039613305,
1,53,0.658227848,kil.b,coda,ih,3,-3.391201016,0.048010714,0.048010714,
1,54,0.670886076,kil.b,coda,ih,3,-3.902816251,0.054313938,0.054313938,
1,55,0.683544304,kil.b,coda,ih,3,-4.197198052,0.058232516,0.058232516,
1,56,0.696202532,kil.b,coda,ih,3,-4.34905838,0.060338755,0.060338755,
1,57,0.708860759,kil.b,coda,ih,3,-4.442086287,0.061461307,0.061461307,
1,58,0.721518987,kil.b,coda,ih,3,-4.521541453,0.062058327,0.062058327,
1,59,0.734177215,kil.b,coda,ih,3,-4.609613829,0.062581801,0.062581801,
1,60,0.746835443,kil.b,coda,ih,3,-4.710489108,0.063179923,0.063179923,
1,61,0.759493671,kil.b,coda,ih,3,-4.811653741,0.063719579,0.063719579,
1,62,0.772151899,kil.b,coda,ih,3,-4.872992508,0.063996816,0.063996816,
1,63,0.784810127,kil.b,coda,ih,3,-4.897291352,0.063931681,0.063931681,
1,64,0.797468354,kil.b,coda,ih,3,-4.951617067,0.063965479,0.063965479,
1,65,0.810126582,kil.b,coda,ih,3,-5.004242972,0.063818487,0.063818487,
1,66,0.82278481,kil.b,coda,ih,3,-5.03109533,0.063367435,0.063367435,
1,67,0.835443038,kil.b,coda,ih,3,-5.033890266,0.062747089,0.062747089,
1,68,0.848101266,kil.b,coda,ih,3,-5.027944144,0.062186992,0.062186992,
1,69,0.860759494,kil.b,coda,ih,3,-5.005009572,0.061726063,0.061726063,
1,70,0.873417722,kil.b,coda,ih,3,-4.985672162,0.061327703,0.061327703,
1,71,0.886075949,kil.b,coda,ih,3,-4.995672836,0.061251694,0.061251694,
1,72,0.898734177,kil.b,coda,ih,3,-5.06115072,0.061784574,0.061784574,
1,73,0.911392405,kil.b,coda,ih,3,-5.128790786,0.062470339,0.062470339,
1,74,0.924050633,kil.b,coda,ih,3,-5.175481003,0.06312048,0.06312048,
1,75,0.936708861,kil.b,coda,ih,3,-5.185623508,0.063455133,0.063455133,
1,76,0.949367089,kil.b,coda,ih,3,-5.194257748,0.063632745,0.063632745,
1,77,0.962025316,kil.b,coda,ih,3,-5.212222858,0.063823693,0.063823693,
1,78,0.974683544,kil.b,coda,ih,3,-5.224215375,0.063851627,0.063851627,
1,79,0.987341772,kil.b,coda,ih,3,-5.205923714,0.063569424,0.063569424,
1,80,1,kil.b,coda,ih,3,-5.167218085,0.063267607,0.063267607,
1,1,0,al.b,coda,ae,4,-2.667601764,0.037013627,0.037013627,
1,2,0.012658228,al.b,coda,ae,4,-2.947897326,0.040998383,0.040998383,
1,3,0.025316456,al.b,coda,ae,4,-3.230672119,0.045508125,0.045508125,
1,4,0.037974684,al.b,coda,ae,4,-3.448523148,0.049604851,0.049604851,
1,5,0.050632911,al.b,coda,ae,4,-3.592561994,0.052917869,0.052917869,
1,6,0.063291139,al.b,coda,ae,4,-3.633728249,0.054826796,0.054826796,
1,7,0.075949367,al.b,coda,ae,4,-3.595049216,0.055504571,0.055504571,
1,8,0.088607595,al.b,coda,ae,4,-3.547913857,0.056001463,0.056001463,
1,9,0.101265823,al.b,coda,ae,4,-3.52039805,0.056989466,0.056989466,
1,10,0.113924051,al.b,coda,ae,4,-3.540587147,0.05872999,0.05872999,
1,11,0.126582278,al.b,coda,ae,4,-3.617667939,0.060840711,0.060840711,
1,12,0.139240506,al.b,coda,ae,4,-3.677016824,0.062419645,0.062419645,
1,13,0.151898734,al.b,coda,ae,4,-3.647092994,0.062492899,0.062492899,
1,14,0.164556962,al.b,coda,ae,4,-3.49525682,0.060782218,0.060782218,
1,15,0.17721519,al.b,coda,ae,4,-3.220271561,0.057296529,0.057296529,
1,16,0.189873418,al.b,coda,ae,4,-2.855446002,0.052661975,0.052661975,
1,17,0.202531646,al.b,coda,ae,4,-2.441655108,0.047751631,0.047751631,
1,18,0.215189873,al.b,coda,ae,4,-2.059392504,0.04325146,0.04325146,
1,19,0.227848101,al.b,coda,ae,4,-1.707362223,0.039036238,0.039036238,
1,20,0.240506329,al.b,coda,ae,4,-1.438970031,0.03586834,0.03586834,
1,21,0.253164557,al.b,coda,ae,4,-1.293173283,0.034448277,0.034448277,
1,22,0.265822785,al.b,coda,ae,4,-1.253082887,0.034789366,0.034789366,
1,23,0.278481013,al.b,coda,ae,4,-1.275187339,0.034489368,0.034489368,
1,24,0.291139241,al.b,coda,ae,4,-1.288195916,0.033967369,0.033967369,
1,25,0.303797468,al.b,coda,ae,4,-1.334429018,0.034390941,0.034390941,
1,26,0.316455696,al.b,coda,ae,4,-1.452878841,0.034516283,0.034516283,
1,27,0.329113924,al.b,coda,ae,4,-1.648960872,0.035976668,0.035976668,
1,28,0.341772152,al.b,coda,ae,4,-1.901686311,0.039554427,0.039554427,
1,29,0.35443038,al.b,coda,ae,4,-2.149333368,0.040521353,0.040521353,
1,30,0.367088608,al.b,coda,ae,4,-2.382853059,0.044340143,0.044340143,
1,31,0.379746835,al.b,coda,ae,4,-2.545120295,0.048186988,0.048186988,
1,32,0.392405063,al.b,coda,ae,4,-2.597950742,0.048237284,0.048237284,
1,33,0.405063291,al.b,coda,ae,4,-2.529645877,0.048110436,0.048110436,
1,34,0.417721519,al.b,coda,ae,4,-2.4316513,0.048072202,0.048072202,
1,35,0.430379747,al.b,coda,ae,4,-2.37637356,0.048167558,0.048167558,
1,36,0.443037975,al.b,coda,ae,4,-2.342172207,0.048339638,0.048339638,
1,37,0.455696203,al.b,coda,ae,4,-2.364357969,0.048833552,0.048833552,
1,38,0.46835443,al.b,coda,ae,4,-2.444417914,0.049380259,0.049380259,
1,39,0.481012658,al.b,coda,ae,4,-2.561950158,0.049900499,0.049900499,
1,40,0.493670886,al.b,coda,ae,4,-2.651048187,0.049616976,0.049616976,
1,41,0.506329114,al.b,coda,ae,4,-2.739835957,0.048763177,0.048763177,
1,42,0.518987342,al.b,coda,ae,4,-2.873205314,0.052085557,0.052085557,
1,43,0.53164557,al.b,coda,ae,4,-2.996282334,0.051543074,0.051543074,
1,44,0.544303797,al.b,coda,ae,4,-3.076684808,0.051228746,0.051228746,
1,45,0.556962025,al.b,coda,ae,4,-3.129974911,0.05083315,0.05083315,
1,46,0.569620253,al.b,coda,ae,4,-3.165383092,0.050161461,0.050161461,
1,47,0.582278481,al.b,coda,ae,4,-3.170925235,0.049428685,0.049428685,
1,48,0.594936709,al.b,coda,ae,4,-3.180869488,0.048612399,0.048612399,
1,49,0.607594937,al.b,coda,ae,4,-3.208294487,0.047812704,0.047812704,
1,50,0.620253165,al.b,coda,ae,4,-3.264644875,0.047439096,0.047439096,
1,51,0.632911392,al.b,coda,ae,4,-3.377298475,0.047551063,0.047551063,
1,52,0.64556962,al.b,coda,ae,4,-3.544849001,0.047841185,0.047841185,
1,53,0.658227848,al.b,coda,ae,4,-3.734382043,0.047952785,0.047952785,
1,54,0.670886076,al.b,coda,ae,4,-3.84925538,0.053075702,0.053075702,
1,55,0.683544304,al.b,coda,ae,4,-3.912760029,0.052467265,0.052467265,
1,56,0.696202532,al.b,coda,ae,4,-3.982464311,0.051927967,0.051927967,
1,57,0.708860759,al.b,coda,ae,4,-4.05918755,0.051525938,0.051525938,
1,58,0.721518987,al.b,coda,ae,4,-4.107646189,0.05162026,0.05162026,
1,59,0.734177215,al.b,coda,ae,4,-4.104504338,0.052100425,0.052100425,
1,60,0.746835443,al.b,coda,ae,4,-4.07786328,0.052776153,0.052776153,
1,61,0.759493671,al.b,coda,ae,4,-4.068280288,0.053412988,0.053412988,
1,62,0.772151899,al.b,coda,ae,4,-4.104222342,0.053779633,0.053779633,
1,63,0.784810127,al.b,coda,ae,4,-4.176308607,0.053561279,0.053561279,
1,64,0.797468354,al.b,coda,ae,4,-4.295196783,0.0531379,0.0531379,
1,65,0.810126582,al.b,coda,ae,4,-4.442422516,0.058319811,0.058319811,
1,66,0.82278481,al.b,coda,ae,4,-4.595169577,0.058856542,0.058856542,
1,67,0.835443038,al.b,coda,ae,4,-4.706095336,0.059640193,0.059640193,
1,68,0.848101266,al.b,coda,ae,4,-4.739411716,0.060184675,0.060184675,
1,69,0.860759494,al.b,coda,ae,4,-4.688667594,0.060320678,0.060320678,
1,70,0.873417722,al.b,coda,ae,4,-4.613424827,0.06020164,0.06020164,
1,71,0.886075949,al.b,coda,ae,4,-4.514629028,0.059862424,0.059862424,
1,72,0.898734177,al.b,coda,ae,4,-4.47230087,0.05946153,0.05946153,
1,73,0.911392405,al.b,coda,ae,4,-4.493911073,0.059083866,0.059083866,
1,74,0.924050633,al.b,coda,ae,4,-4.538172136,0.058789505,0.058789505,
1,75,0.936708861,al.b,coda,ae,4,-4.578205304,0.058723997,0.058723997,
1,76,0.949367089,al.b,coda,ae,4,-4.621100947,0.058855209,0.058855209,
1,77,0.962025316,al.b,coda,ae,4,-4.630076505,0.058912601,0.058912601,
1,78,0.974683544,al.b,coda,ae,4,-4.608320444,0.058681979,0.058681979,
1,79,0.987341772,al.b,coda,ae,4,-4.536635549,0.057930752,0.057930752,
1,80,1,al.b,coda,ae,4,-4.412799702,0.056743875,0.056743875,
1,1,0,kib.l,onset,ih,5,-3.781899812,0.058007429,0.058007429,
1,2,0.012658228,kib.l,onset,ih,5,-3.571287061,0.055658333,0.055658333,
1,3,0.025316456,kib.l,onset,ih,5,-3.309865373,0.052494292,0.052494292,
1,4,0.037974684,kib.l,onset,ih,5,-2.952681677,0.048110553,0.048110553,
1,5,0.050632911,kib.l,onset,ih,5,-2.469162285,0.042116431,0.042116431,
1,6,0.063291139,kib.l,onset,ih,5,-1.855628605,0.034611344,0.034611344,
1,7,0.075949367,kib.l,onset,ih,5,-1.156579005,0.026081105,0.026081105,
1,8,0.088607595,kib.l,onset,ih,5,-0.448512122,0.017398653,0.017398653,
